id,facilities_id,name,address,postcode,city,district,state,tel,fax,website,email,image,latitude,longitude,likes,rating,status
1022,KD06060026,KLINIK DESA MAMBANG,Kampung Marhum,26690,Pekan,Pekan,Pahang,,,,,,3.464418,103.025803,0,0,NEW
1023,KD06060027,KLINIK DESA PAHANG TUA,"Kampung Lamir, Jalan Sultan Ahmad",26620,Pekan,Pekan,Pahang,,,,,,3.58806,103.35083,0,0,NEW
1024,KD06060025,KLINIK DESA PALOH HINAI,"Kampung Paloh Hinai, Jalan Batu Balik",26650,Pekan,Pekan,Pahang,,,,,,3.48528,103.09861,0,0,NEW
1025,KD06060023,KLINIK DESA PASIR PANJANG,"Kampung Pasir Panjang, Jalan Sultan Ahmad",26600,Pekan,Pekan,Pahang,,,,,,3.50273,103.43558,0,0,NEW
1026,KD06060020,KLINIK DESA PULAU JAWA,"Jalan Pulau Jawa, Kampung Pulau Jawa",26600,Pekan,Pekan,Pahang,,,,,,3.50778,103.40472,0,0,NEW
1027,KD06060024,KLINIK DESA PULAU RUSA,Kampung Pulau Rusa,26600,Pekan,Pekan,Pahang,,,,,,3.55667,103.32417,0,0,NEW
1028,KD06060012,KLINIK DESA RPS RUNCHANG,Peti Surat 68. Kampung Runchang,26600,Pekan,Pekan,Pahang,,,,,,3.28583,103.18167,0,0,NEW
1029,KD06060003,KLINIK DESA SALONG,"Kampung Salong, Jalan Dato' Benteng",26690,Kampung Salong,Pekan,Pahang,,,,,,3.477,102.96603,0,0,NEW
1030,KD06090026,KLINIK DESA SAWAH BATU,Kampung Sawah Batu,26700,Muadzam Shah,Pekan,Pahang,,,,,,3.08879,103.2066,0,0,NEW
1031,KD06090011,KLINIK DESA SIMPAI,"Lebuhraya Pahang, Muadzam Shah",26700,Muadzam Shah,Pekan,Pahang,,,,,,3.22722,103.21667,0,0,NEW
1032,KD06060009,KLINIK DESA TANJONG BATU,"Kampung Tanjong Batu, Km 35, Jalan Pekan-Nenasi",26680,Pekan,Pekan,Pahang,,,,,,3.204693,103.443118,0,0,NEW
1033,KD06060004,KLINIK DESA TANJONG MEDANG,Jalan Batu Balik,26600,Kampung Tanjung Medang,Pekan,Pahang,,,,,,3.54489,103.33076,0,0,NEW
1034,KD06060007,KLINIK DESA TANJONG PULAI,Kampung Tanjong Pulai,26660,Pekan,Pekan,Pahang,,,,,,3.524408,103.173816,0,0,NEW
1035,KD06060002,KLINIK DESA TANJONG SELANGOR,Jalan Tanjong Selangor,26600,Kampung Tajong Selangor,Pekan,Pahang,,,,,,3.58553,103.41177,0,0,NEW
1036,KD06060015,KLINIK DESA TEMAI,"Kampung Temai, Jalan batu Balik",26640,Kg. Temai,Pekan,Pahang,,,,,,3.54139,103.22667,0,0,NEW
1037,KD06060018,KLINIK DESA UBAI,"Kampung Ubai, Jalan Kuantan- Pekan",26200,Kuantan,Pekan,Pahang,,,,,,3.60566,103.32703,0,0,NEW
1038,KD06070003,KLINIK DESA BATU MALIM,Jalan Batu Malim,27610,Raub,Raub,Pahang,,,,,,3.976815,101.783266,0,0,NEW
1039,KD06070002,KLINIK DESA BUKIT FRASER,Bukit Frase,49000,Raub,Raub,Pahang,,,,,,3.714859,101.734042,0,0,NEW
1040,KD06070004,KLINIK DESA BUKIT PAMPONG,Kampung Bukit Pampong,27600,Ulu Gali,Raub,Pahang,,,,,,3.88618,101.94648,0,0,NEW
1041,KD06070006,KLINIK DESA KAMPUNG GALI HILIR,Kampung Gali Hilir,27600,Raub,Raub,Pahang,,,,,,3.86573,101.89219,0,0,NEW
1042,KD06070011,KLINIK DESA KAMPUNG GESING,Kampung Gesing,27400,Gesing,Raub,Pahang,,,,,,3.94833,101.86465,0,0,NEW
1043,KD06070015,KLINIK DESA KRAU 1,"Felda Krau 1, Jalan Lipis",27630,Raub,Raub,Pahang,,,,,,3.75083,101.90806,0,0,NEW
1044,KD06070016,KLINIK DESA KUALA ATOK,Kampung Kuala Atok,27660,Gesing,Raub,Pahang,,,,,,4.02806,101.92167,0,0,NEW
1045,KD06070014,KLINIK DESA POS BUNTU,Pos Buntu,27620,Raub,Raub,Pahang,,,,,,3.98841,101.64389,0,0,NEW
1046,KD06070017,KLINIK DESA SANG LEE,Kampung Sang Lee,27600,Raub,Raub,Pahang,,,,,,3.65583,101.84611,0,0,NEW
1047,KD06070012,KLINIK DESA SEMANTAN,"Klinik Desa Semantan, Dong",27400,Semantan,Raub,Pahang,,,,,,3.94618,101.84139,0,0,NEW
1048,KD06070008,KLINIK DESA SUNGAI CHETANG,Kampung Sungai Chetang,27670,Sungai Chetang,Raub,Pahang,,,,,,3.71056,101.82111,0,0,NEW
1049,KD06070009,KLINIK DESA SUNGAI KLAU,Jalan Sungai Klau,27630,Raub,Raub,Pahang,,,,,,3.74222,101.98528,0,0,NEW
1050,KD06070005,KLINIK DESA SUNGAI RUAN,Sungai Ruan,27500,Sungai Ruan,Raub,Pahang,,,,,,3.80801,101.93982,0,0,NEW
1051,KD06070018,KLINIK DESA TRAS,Jalan Tras,27670,Raub,Raub,Pahang,,,,,,3.89264,102.38586,0,0,NEW
1052,KD06070010,KLINIK DESA ULU ATOK,Kampung Ulu Atok,27660,Raub,Raub,Pahang,,,,,,4.04778,101.93333,0,0,NEW
1053,KD06070007,KLINIK DESA ULU DONG,Jalan Ulu Dong,27400,Ulu Dong,Raub,Pahang,,,,,,3.93806,102.01278,0,0,NEW
1054,KD06070001,KLINIK DESA ULU RENGGOL,Ulu Renggol,27760,Raub,Raub,Pahang,,,,,,4.00868,101.8879,0,0,NEW
1055,KD06070013,KLINIK DESA ULU SUNGAI,Kampung Ulu Sungai,27610,Raub,Raub,Pahang,,,,,,3.98917,101.73713,0,0,NEW
1056,KD06090003,KLINIK DESA BUKIT SEROK,"Bukit Serok, Bandar Tun Razak",26900,Bandar Tun Razak,Rompin,Pahang,,,,,,2.90528,102.81444,0,0,NEW
1057,KD06090004,KLINIK DESA BULUH NIPIS,"Peti Surat 41, Muadzam Shah",26700,Muadzam Shah,Rompin,Pahang,,,,,,3.09722,102.93535,0,0,NEW
1058,KD06090005,KLINIK DESA CENDERAWASIH,Lorong Bukit Setongkol 20,26700,Rompin,Rompin,Pahang,,,,,,2.77028,102.96222,0,0,NEW
1059,KD06090010,KLINIK DESA KAMPUNG AUR,"Jalan Kuala Lipis-Jerantut, Kg. Aur",26700,Bkt Ibam,Rompin,Pahang,,,,,,2.7398,102.91095,0,0,NEW
1060,KD06090002,KLINIK DESA KAMPUNG JUARA,Kampung Juara,26800,Pulau Tioman,Rompin,Pahang,,,,,,2.793039,104.201925,0,0,NEW
1061,KD06090014,KLINIK DESA KERATONG 1,"Keratong 1, Lebuhraya Tun Razak",26900,Rompin,Rompin,Pahang,,,,,,2.89583,102.87972,0,0,NEW
1062,KD06090019,KLINIK DESA KERATONG 2,"Felda Keratong 2, Bandar Tun Razak",26900,Rompin,Rompin,Pahang,,,,,,2.90972,102.87556,0,0,NEW
1063,KD06090018,KLINIK DESA KERATONG 3,"Felda Keratong 3, Bandar Tun Razak",26900,Rompin,Rompin,Pahang,,,,,,2.90983,102.91091,0,0,NEW
1064,KD06090017,KLINIK DESA KERATONG 5,"Felda Keratong 5, Bandar Tun Razak",26900,Rompin,Rompin,Pahang,,,,,,2.89583,102.91611,0,0,NEW
1065,KD06090016,KLINIK DESA KERATONG 8,"Felda Keratong 8, Bandar Tun Razak",26900,Rompin,Rompin,Pahang,,,,,,2.93582,102.96368,0,0,NEW
1066,KD06090015,KLINIK DESA KOTA BAHAGIA,Jalan Kota Bahagia- Melati,26700,Rompin,Rompin,Pahang,,,,,,2.97611,102.92667,0,0,NEW
1067,KD06090024,KLINIK DESA KPG. GENTING,Kampung Genting,86800,Pulau Tioman,Rompin,Pahang,,,,,,2.76692,104.12593,0,0,NEW
1068,KD06090025,KLINIK DESA LADANG KOSMA,"Ladang Kosma, Bandar Tun Razak",26900,Rompin,Rompin,Pahang,,,,,,2.94496,102.7717,0,0,NEW
1069,KD06090021,KLINIK DESA LEBAN CHONDONG,Kampung Leban Chondong,26800,Kuala Rompin,Rompin,Pahang,,,,,,2.88978,103.42757,0,0,NEW
1070,KD06090008,KLINIK DESA MUKUT,Kampung Mukut,86800,Pulau Tioman,Rompin,Pahang,,,,,,2.72409,104.17562,0,0,NEW
1071,KD06090001,KLINIK DESA PIANGGU,"Jalan Utama, Pianggu",26800,Kuala Rompin,Rompin,Pahang,,,,,,2.65005,103.58834,0,0,NEW
1072,KD06090020,KLINIK DESA RPS KEDAIK,"Klinik Desa RPS Kedaik, Kedaik",26700,Muadzam Shah,Rompin,Pahang,,,,,,2.886615,103.230286,0,0,NEW
1073,KD06090022,KLINIK DESA SAWIRA,"Klinik Desa Sawira, Sawira",26700,Rompin,Rompin,Pahang,,,,,,2.924363,103.110302,0,0,NEW
1074,KD06090009,KLINIK DESA SELANCAR 2,"Jalan Kampung Raja, Selancar",26700,Rompin,Rompin,Pahang,,,,,,2.63,103.01833,0,0,NEW
1075,KD06090006,KLINIK DESA SELANCAR 3,Felda Selancar 3,26700,Rompin,Rompin,Pahang,,,,,,2.6225,103.00611,0,0,NEW
1076,KD06090013,KLINIK DESA SELANCAR 4,Felda Selancar 4,26700,Rompin,Rompin,Pahang,,,,,,2.63111,103.02889,0,0,NEW
1077,KD06090007,KLINIK DESA SELENDANG,Jalan Sekolah Selendang 1,26800,Rompin,Rompin,Pahang,,,,,,2.65194,103.43722,0,0,NEW
1078,KD06090012,KLINIK DESA SEPAYANG,Jalan Mersing-Kuantan,26800,Kuala Rompin,Rompin,Pahang,,,,,,2.75433,103.49384,0,0,NEW
1079,KD06080023,KLINIK DESA BOLOK,"Kampung Bolok, Lanchang",28500,Temerloh,Temerloh,Pahang,,,,,,3.547382,102.160749,0,0,NEW
1080,KD06080026,KLINIK DESA BUKIT DAMAR,Bukit Damar,28500,Temerloh,Temerloh,Pahang,,,,,,3.540865,102.120014,0,0,NEW
1081,KD06080016,KLINIK DESA BUKIT KELULUT,Kampung Kelutut,28000,Temerloh,Temerloh,Pahang,,,,,,3.43601,102.3982,0,0,NEW
1082,KD06080017,KLINIK DESA CARUK PUTING,Kampung Caruk Puting,28000,Temerloh,Temerloh,Pahang,,,,,,3.4164,102.50532,0,0,NEW
1083,KD06080002,KLINIK DESA DESA BAKTI,"Kampung Desa Bakti, Mentakap",28400,Temerloh,Temerloh,Pahang,,,,,,3.5002,102.2713,0,0,NEW
1084,KD06080024,KLINIK DESA DESA MURNI,Desa Murni,28020,Temerloh,Temerloh,Pahang,,,,,,3.53121,102.39726,0,0,NEW
1085,KD06080004,KLINIK DESA JENDERAK SELATAN (FELDA),"Felda Jenderak Selatan, Kuala Karu",28050,Temerloh,Temerloh,Pahang,,,,,,3.63347,102.30771,0,0,NEW
1086,KD06080005,KLINIK DESA JENDERAK UTARA,Felda Jenderak Utara,28050,Temerloh,Temerloh,Pahang,,,,,,3.68134,102.30976,0,0,NEW
1087,KD06080006,KLINIK DESA KAMPUNG BANGAU,Jalan Kampung Bangau,28400,Temerloh,Temerloh,Pahang,,,,,,3.470221,102.436781,0,0,NEW
1088,KD06080019,KLINIK DESA KAMPUNG BINTANG,Jalan Kampung Padang Tenggala,28000,Temerloh,Temerloh,Pahang,,,,,,3.49636,102.43921,0,0,NEW
1089,KD06080007,KLINIK DESA KAMPUNG GUAI,"Kampung Guai, Jalan Sungai Jan",28000,Temerloh,Temerloh,Pahang,,,,,,3.342698,102.481992,0,0,NEW
1090,KD06080011,KLINIK DESA KAMPUNG JENDERAK,"Ulu Lebu, Kampung Jenderak",28050,Temerloh,Temerloh,Pahang,,,,,,3.6077,101.92587,0,0,NEW
1091,KD06080009,KLINIK DESA KAMPUNG PENDERAS,Kampung Penderas,28050,Temerloh,Temerloh,Pahang,,,,,,3.73279,102.28115,0,0,NEW
1092,KD06080025,KLINIK DESA KAMPUNG RAJA,Kampung Raja Songsang,28020,Sanggang,Temerloh,Pahang,,,,,,3.48082,102.39554,0,0,NEW
1093,KD06080027,KLINIK DESA KERDAU,Kerdau,28020,Temerloh,Temerloh,Pahang,,,,,,3.57585,102.37111,0,0,NEW
1094,KD06080010,KLINIK DESA KUALA KAUNG,Kampung Kuala Kaung,28500,Lanchang,Temerloh,Pahang,,,,,,3.48346,102.1453,0,0,NEW
1095,KD06080003,KLINIK DESA KUALA MAI,Jalan Jerantut,28050,Temerloh,Temerloh,Pahang,,,,,,3.76822,102.36655,0,0,NEW
1096,KD06080021,KLINIK DESA KUALA TEKAL,Kampung Kuala Tekal,28050,Kuala Krau,Temerloh,Pahang,,,,,,3.6216,102.40083,0,0,NEW
1097,KD06080013,KLINIK DESA LAKUM,Jalan Lakum,28500,Temerloh,Temerloh,Pahang,,,,,,3.53241,102.077737,0,0,NEW
1098,KD06080022,KLINIK DESA LEBAK,Jalan Triang,28400,Temerloh,Temerloh,Pahang,,,,,,3.39102,102.43243,0,0,NEW
1099,KD06080018,KLINIK DESA LEBAK SEBERANG,"Jalan Triang, Lebak Seberang",28000,Temerloh,Temerloh,Pahang,,,,,,3.40188,102.42254,0,0,NEW
1100,KD06080020,KLINIK DESA LIPAT KAJANG,"Kampung Lipat Kajang, Jalan Kluang",28020,Temerloh,Temerloh,Pahang,,,,,,3.57901,102.39702,0,0,NEW
1101,KD06080012,KLINIK DESA PAYA PULAI,"Jalan Maran, Paya Pulai",28000,Temerloh,Temerloh,Pahang,,,,,,3.45941,102.46311,0,0,NEW
1102,KD06080008,KLINIK DESA PAYA SOK,Jalan Simpang Songsang,28050,Temerloh,Temerloh,Pahang,,,,,,3.78067,102.35342,0,0,NEW
1103,KD06080014,KLINIK DESA PURUN,Jalan Kampung Padang Tenggala,28000,Temerloh,Temerloh,Pahang,,,,,,3.566136,102.414122,0,0,NEW
1104,KD06080015,KLINIK DESA TELOK SENTANG,Jalan Kampung Padang Tenggala,28000,Temerloh,Temerloh,Pahang,,,,,,3.55251,102.43876,0,0,NEW
1105,KD08010028,KLINIK DESA AYER KUNING,Jalan Kampar- Changkat Jong,31920,Tapah,Batang Padang,Perak,,,,,,4.18666,101.1421,0,0,NEW
1106,KD08010016,KLINIK DESA BATU 3,Kampung Batu 3,35000,Tapah,Batang Padang,Perak,,,,,,4.22457,101.2895,0,0,NEW
1107,KD08010018,KLINIK DESA BATU 6,Jalan Pahang,35000,Tapah,Batang Padang,Perak,,,,,,4.24674,101.30849,0,0,NEW
1108,KD08010007,KLINIK DESA BATU MELINTANG,"Klinik Desa Batu Melintang, Batang Padang",35000,Tapah,Batang Padang,Perak,,,,,,4.198047,101.282401,0,0,NEW
1109,KD08010014,KLINIK DESA BEHRANG STESYEN,"Klinik Desa Behrang Stesyen, Batang Padang",35900,Tanjung Malim,Batang Padang,Perak,,,,,,3.74464,101.44994,0,0,NEW
1110,KD08010021,KLINIK DESA BEHRANG ULU,Jalan Slim,35950,Tanjung Malim,Batang Padang,Perak,,,,,,3.755425,101.495443,0,0,NEW
1111,KD08010003,KLINIK DESA CHANGKAT SULAIMAN,Jalan Changkat Sulaiman,35600,Sungkai,Batang Padang,Perak,,,,,,3.965038,101.317984,0,0,NEW
1112,KD08010029,KLINIK DESA CHENDERIANG,Jalan Chenderiang,35000,Tapah,Batang Padang,Perak,,,,,,4.264324,101.23841,0,0,NEW
1113,KD08010015,KLINIK DESA GUNUNG BESOUT (FELDA),Gunung Besout (FELDA) 4,35600,Gunung Besout,Batang Padang,Perak,,,,,,3.84331,101.29489,0,0,NEW
1114,KD08010010,KLINIK DESA JALAN KETOYONG,"Klinik Desa Ketoyong, Tanjung Malim",35900,Tanjung Malim,Batang Padang,Perak,,,,,,3.69236,101.51505,0,0,NEW
1115,KD08010011,KLINIK DESA JERAM MENGKUANG,Jalan Changkat Jong,35500,Bidor,Batang Padang,Perak,,,,,,4.062425,101.239699,0,0,NEW
1116,KD08010017,KLINIK DESA KAMPUNG BANIR,"Kampung Banir, Road, Tapah",35000,Tapah,Batang Padang,Perak,,,,,,4.21169,101.185799,0,0,NEW
1117,KD08010012,KLINIK DESA KAMPUNG BIKAM,Kampung Bikam,35600,Sungkai,Batang Padang,Perak,,,,,,4.04599,101.29241,0,0,NEW
1118,KD08010009,KLINIK DESA KAMPUNG GUNTONG,Kampung Guntung,35600,Sungkai,Batang Padang,Perak,,,,,,4.00177,101.32848,0,0,NEW
1119,KD08010005,KLINIK DESA KAMPUNG JAMBAI,Kampung Jambai,35000,Tapah,Batang Padang,Perak,,,,,,4.20481,101.2952,0,0,NEW
1120,KD08010013,KLINIK DESA KAMPUNG JAYA,Jalan Kamunting,35800,Slim River,Batang Padang,Perak,,,,,,3.81215,101.3654,0,0,NEW
1121,KD08010023,KLINIK DESA KAMPUNG PASIR,Kampung Pasir,35800,Slim River,Batang Padang,Perak,,,,,,4.233481,101.214835,0,0,NEW
1122,KD08010022,KLINIK DESA KAMPUNG POH,Jalan Kampung Poh,35500,Bidor,Batang Padang,Perak,,,,,,4.07951,101.34087,0,0,NEW
1123,KD08010025,KLINIK DESA R.P. GUNUNG BESOUT 4,"R.P. Gunung Besout 4, Trolak",35600,Batang Padang,Batang Padang,Perak,,,,,,3.78739,101.27474,0,0,NEW
1124,KD08010019,KLINIK DESA RASAU,Jalan Slim,35600,Slim River,Batang Padang,Perak,,,,,,3.85862,101.44844,0,0,NEW
1125,KD08010008,KLINIK DESA SLIM VILLAGE,"Klinik Desa Slim Village, Slim River",35800,Slim River,Batang Padang,Perak,,,,,,3.847372,101.468884,0,0,NEW
1126,KD08010004,KLINIK DESA SUNGAI BEHRANG (FELDA),Jalan Sungai Behrang,35900,Tanjung Malim,Batang Padang,Perak,,,,,,3.77923,101.45526,0,0,NEW
1127,KD08010002,KLINIK DESA SUNGAI KLAH,"Klinik Desa Sungai Klah, Sungkai",35600,Sungkai,Batang Padang,Perak,,,,,,3.98864,101.36958,0,0,NEW
1128,KD08010030,KLINIK DESA SUNGAI LESONG,Jalan Kampar- Changkat Jong,35000,Tapah,Batang Padang,Perak,,,,,,4.23435,101.14529,0,0,NEW
1129,KD08010001,KLINIK DESA TAPAH ROAD,Jalan Stesen,35700,Tapah,Batang Padang,Perak,,,,,,4.17386,101.19292,0,0,NEW
1130,KD08010027,KLINIK DESA TEMOH PEKAN,"Klinik Desa Temoh Pekan, Temoh",35000,Temoh,Batang Padang,Perak,,,,,,4.24259,101.1957,0,0,NEW
1131,KD08010020,KLINIK DESA TEMOH STESYEN,Jalan Stesyen,35300,Tapah,Batang Padang,Perak,,,,,,4.238534,101.177177,0,0,NEW
1132,KD08010026,KLINIK DESA TROLAK PEKAN,Trolak Pekan,35800,Slim River,Batang Padang,Perak,,,,,,3.892646,101.376309,0,0,NEW
1133,KD08010024,KLINIK DESA TROLAK TIMUR (FELDA),"Trolak Tikur (Felda), Trolak Selatan",35600,Batang Padang,Batang Padang,Perak,,,,,,3.93918,101.41417,0,0,NEW
1134,KD08010006,KLINIK DESA TROLAK UTARA,Trolak Utara,35600,Sungkai,Batang Padang,Perak,,,,,,3.95192,101.36152,0,0,NEW
1135,KD08070004,KLINIK DESA AYER ITAM,"Jalan Bidor, ",36700,Ayer Itam,Hilir Perak,Perak,,,,,,4.02015,101.20267,0,0,NEW
1136,KD08070005,KLINIK DESA BAGAN LALANG,Jalan Simpang Empat- Bagan Datuk,36400,Hilir Perak,Hilir Perak,Perak,,,,,,3.79729,101.03712,0,0,NEW
1137,KD08070006,KLINIK DESA BAGAN PASIR ,"Klinik Desa Bagan Pasir, Bagan Pasir",36200,Bagan Pasir,Hilir Perak,Perak,,,,,,3.890581,100.817279,0,0,NEW
1138,KD08070003,KLINIK DESA BAGAN PASIR LAUT,Bagan Pasir Laut,36300,Hilir Perak,Hilir Perak,Perak,,,,,,3.89199,100.8148,0,0,NEW
1139,KD08070001,KLINIK DESA BATU 12,"Jalan Bidor, Batu 12",36700,Langkap,Hilir Perak,Perak,,,,,,4.00488,101.17717,0,0,NEW
1140,KD08020016,KLINIK DESA BATU 8,Jalan Changkat Jong,36000,Teluk Intan,Hilir Perak,Perak,05-6237084,,,,,4.65367,101.16192,0,0,NEW
1141,,KLINIK DESA CHANGKAT JONG,Teluk Intan,36000,Teluk Intan,Hilir Perak,Perak,05-6237084,,,,,3.991838,101.054268,0,0,NEW
1142,KD08070024,KLINIK DESA CHIKUS,Jalan Chikus,36600,Chendrong Balai,Hilir Perak,Perak,,,,,,4.07515,101.12396,0,0,NEW
1143,KD08070002,KLINIK DESA CHUI CHAK,"Jalan Chui Chak, Langkap",36700,Langkap,Hilir Perak,Perak,,,,,,4.04331,101.17254,0,0,NEW
1144,KD08070014,KLINIK DESA KAMPUNG BANJAR,Jalan Padang Tembak,36000,Teluk Intan,Hilir Perak,Perak,,,,,,3.98163,101.02526,0,0,NEW
1145,KD08070011,KLINIK DESA PEKAN RABU,Simpang Empat Balai Polis,36600,Hilir Perak,Hilir Perak,Perak,,,,,,3.89561,100.9369,0,0,NEW
1146,KD08070013,KLINIK DESA PERMATANG ,"Klinik Desa Permatang, Chendrong Balai",36600,Chendrong Balai,Hilir Perak,Perak,,,,,,4.05818,101.07861,0,0,NEW
1147,KD08070009,KLINIK DESA RUNGKUP,Jalan Simpang Empat- Bagan Datuk,36100,Bagan Datoh,Hilir Perak,Perak,,,,,,3.94974,100.71389,0,0,NEW
1148,KD08070007,KLINIK DESA SELABAK,Jalan Padang Tembak,36000,Teluk Intan,Hilir Perak,Perak,,,,,,3.97439,101.05025,0,0,NEW
1149,KD08070023,KLINIK DESA SELEKOH,Jalan Simpang Empat- Bagan Datuk,36200,Selekoh,Hilir Perak,Perak,,,,,,3.90528,100.77733,0,0,NEW
1150,KD08070018,KLINIK DESA SUNGAI BALAI,"Klinik Desa Sungai Balai, Bagan Datoh",36100,Bagan Datoh,Hilir Perak,Perak,,,,,,3.98387,100.73225,0,0,NEW
1151,KD08070022,KLINIK DESA SUNGAI DULANG,Jalan Simpang Empat- Bagan Datuk,36300,Sungai Dulang,Hilir Perak,Perak,,,,,,3.95112,100.86652,0,0,NEW
1152,KD08070021,KLINIK DESA SUNGAI LAMPAM,"Klinik Desa Sungai Lampam, Cendrong Balai",36600,Chendrong Balai,Hilir Perak,Perak,,,,,,4.10346,101.11145,0,0,NEW
1153,KD08070020,KLINIK DESA SUNGAI MANILA,"Klinik Desa Sungai Manila, Hutan Melintang",36400,Hutan Melintang,Hilir Perak,Perak,,,,,,3.76361,101.1025,0,0,NEW
1154,KD08070019,KLINIK DESA SUNGAI PERGAM,Sungai Pergam,36100,Bagan Datoh,Hilir Perak,Perak,,,,,,3.9594,100.80601,0,0,NEW
1155,KD08070025,KLINIK DESA SUNGAI SAMAK,"Klinik Desa Sungai Samak, Hutan Melintang",36400,Hutan Melintang,Hilir Perak,Perak,,,,,,3.8025,101.03069,0,0,NEW
1156,KD08070008,KLINIK DESA SUNGAI TIANG,Jalan Bagan Datoh,36100,Bagan Datoh,Hilir Perak,Perak,,,,,,3.90843,100.71738,0,0,NEW
1157,KD08070016,KLINIK DESA SUNGAI TUKANG SIDIN,Sungai Tukang Sidin,36600,Chendrong Balai,Hilir Perak,Perak,,,,,,4.05694,101.10076,0,0,NEW
1158,KD08070010,KLINIK DESA SUNGAI TUNKU,Jalan Sungai Manik,36000,Teluk Intan,Hilir Perak,Perak,,,,,,4.05593,101.05052,0,0,NEW
1159,KD08070017,KLINIK DESA TANJUNG KERAMAT,Jalan Kampar- Changkat Jong,36700,Hilir Perak,Hilir Perak,Perak,,,,,,4.13326,101.14531,0,0,NEW
1160,KD08070026,KLINIK DESA TANJUNG SARI,"Klinik Desa Tanjung Sari, Teluk Intan",36000,Teluk Intan,Hilir Perak,Perak,,,,,,3.978132,100.902735,0,0,NEW
1161,KD08070015,KLINIK DESA TEBING REBAK,Jalan Simpang Empat- Bagan Datuk,36300,Sungai Sumun,Hilir Perak,Perak,,,,,,3.95257,100.89576,0,0,NEW
1162,KD08070027,KLINIK DESA TELUK BARU,Jalan Intan 2,36000,Teluk Intan,Hilir Perak,Perak,,,,,,4.01058,101.03437,0,0,NEW
1163,KD08070012,KLINIK DESA TELUK BULUH,Jalan Simpang Empat- Bagan Datuk,36400,Hutan Melintang,Hilir Perak,Perak,,,,,,3.81635,100.98377,0,0,NEW
1164,KD08080003,KLINIK DEAS KUALA KENERING,Jalan Kuala Kangsar- Baling,33419,Lenggong,Hulu Perak,Perak,,,,,,5.229178,101.072745,0,0,NEW
1165,KD08080010,KLINIK DESA  BENG,Kampung Beng,33400,Lenggong,Hulu Perak,Perak,,,,,,5.014936,100.981792,0,0,NEW
1166,KD08080012,KLINIK DESA  BUKIT SAPI,Kampung Bukit Sapi,33400,Lenggong,Hulu Perak,Perak,,,,,,5.13559,101.03551,0,0,NEW
1167,KD08080009,KLINIK DESA  GELOK,Jalan Kuala Kangsar- Baling,33400,Lenggong,Hulu Perak,Perak,,,,,,5.1286,100.99068,0,0,NEW
1168,KD08080005,KLINIK DESA  KERUNAI,Jalan Kuala Kangsar- Baling,33320,Gerik,Hulu Perak,Perak,,,,,,5.517,101.12661,0,0,NEW
1169,KD08080008,KLINIK DESA  KOTA TAMPAN,Kampung Kota Tampan,33400,Lenggong,Hulu Perak,Perak,,,,,,5.05468,100.95794,0,0,NEW
1170,KD08080011,KLINIK DESA  KUAK,Jalan Kuala Kangsar- Baling,33400,Lenggong,Hulu Perak,Perak,,,,,,4.9962,100.93934,0,0,NEW
1171,KD08080001,KLINIK DESA AIR KALA,Jalan Kuala Kangsar- Baling,33400,Lenggong,Hulu Perak,Perak,,,,,,5.19452,101.05858,0,0,NEW
1172,KD08080002,KLINIK DESA AIR PANAS,"Air Panas, Gerik",33300,Gerik,Hulu Perak,Perak,,,,,,5.39647,101.11037,0,0,NEW
1173,KD08080022,KLINIK DESA BANDARIANG,"Klinik Desa Bandariang, Gerik",33300,Gerik,Hulu Perak,Perak,,,,,,5.45484,101.19979,0,0,NEW
1174,KD08080021,KLINIK DESA CHEPOR,Jalan Kuala Kangsar- Baling,33400,Lenggong,Hulu Perak,Perak,,,,,,5.089214,100.997875,0,0,NEW
1175,KD08080018,KLINIK DESA FELDA BERSIA,Jalan Grik- Pasir Puteh,33300,Gerik,Hulu Perak,Perak,,,,,,5.47346,101.20438,0,0,NEW
1176,KD08080019,KLINIK DESA FELDA PAPULUT,FELDA Papulut,33100,Lawin,Hulu Perak,Perak,,,,,,5.30754,101.07984,0,0,NEW
1177,KD08080013,KLINIK DESA KAMPUNG AIR GANDA,Kampung Air Ganda,33300,Gerik,Hulu Perak,Perak,,,,,,5.31601,101.14474,0,0,NEW
1178,KD08080007,KLINIK DESA KAMPUNG TASEK,Jalan Mawar,33010,Pengkalan Hulu,Hulu Perak,Perak,,,,,,5.66758,100.97348,0,0,NEW
1179,KD08080006,KLINIK DESA KLIAN INTAN,"Klinik Desa Klian Intan, Pengkalan Hulu",33010,Pengkalan Hulu,Hulu Perak,Perak,,,,,,5.63349,101.02383,0,0,NEW
1180,KD08080004,KLINIK DESA KUAK LUAR,Jalan Kuala Kangsar- Baling,33100,Pengkalan Hulu,Hulu Perak,Perak,,,,,,5.72059,101.00091,0,0,NEW
1181,KD08080015,KLINIK DESA KUALA RUI,Jalan Grik- Pasir Puteh,33300,Gerik,Hulu Perak,Perak,,,,,,5.45655,101.16911,0,0,NEW
1182,KD08080014,KLINIK DESA LEPANG NENERING,"Klinik Desa Lepang Nenering, Pengkalan Hulu",33100,Pengkalan Hulu,Hulu Perak,Perak,,,,,,5.68972,101.08247,0,0,NEW
1183,KD08080016,KLINIK DESA LUAT,Kampung Luat,33400,Lenggong,Hulu Perak,Perak,,,,,,5.04386,100.9867,0,0,NEW
